,Unnamed: 0,player_mlb_id,playerID_LAHMAN,birthYear,birthMonth,birthDay,birthCountry,weight,height,bats,throws,debut,birthDate,year,years_after_debut,total_pa,total_bf,base_ended_inn,field_p,field_c,field_1b,field_2b,field_3b,field_ss,field_lf,field_cf,field_rf,batter_strikeout,pitcher_strikeout,batter_caught_stealing_3b,pitcher_caught_stealing_3b,batter_field_out,pitcher_field_out,batter_walk,pitcher_walk,batter_force_out,pitcher_force_out,batter_sac_fly,pitcher_sac_fly,batter_single,pitcher_single,batter_hit_by_pitch,pitcher_hit_by_pitch,batter_double,pitcher_double,batter_grounded_into_double_play,pitcher_grounded_into_double_play,batter_sac_bunt,pitcher_sac_bunt,batter_home_run,pitcher_home_run,batter_fielders_choice,pitcher_fielders_choice,batter_field_error,pitcher_field_error,batter_other_out,pitcher_other_out,batter_caught_stealing_2b,pitcher_caught_stealing_2b,batter_triple,pitcher_triple,batter_strikeout_double_play,pitcher_strikeout_double_play,batter_fielders_choice_out,pitcher_fielders_choice_out,batter_double_play,pitcher_double_play,batter_sac_fly_double_play,pitcher_sac_fly_double_play,batter_catcher_interf,pitcher_catcher_interf,batter_pickoff_caught_stealing_2b,pitcher_pickoff_caught_stealing_2b,batter_pickoff_2b,pitcher_pickoff_2b,batter_pickoff_caught_stealing_3b,pitcher_pickoff_caught_stealing_3b,batter_triple_play,pitcher_triple_play,batter_pickoff_1b,pitcher_pickoff_1b,batter_sac_bunt_double_play,pitcher_sac_bunt_double_play,batter_wild_pitch,pitcher_wild_pitch,batter_game_advisory,pitcher_game_advisory,batter_caught_stealing_home,pitcher_caught_stealing_home,batter_pickoff_3b,pitcher_pickoff_3b,batter_stolen_base_2b,pitcher_stolen_base_2b,batter_passed_ball,pitcher_passed_ball,batter_pickoff_caught_stealing_home,pitcher_pickoff_caught_stealing_home,batter_pickoff_error_3b,pitcher_pickoff_error_3b,batter_stolen_base_3b,pitcher_stolen_base_3b,batter_line_drive,pitcher_line_drive,batter_fly_ball,pitcher_fly_ball,batter_ground_ball,pitcher_ground_ball,batter_popup,pitcher_popup,hits,elig_pa,avg,tb,slg,obp,ops,babip,k_rate_batter,bb_rate_batter,hr_rate,iso,xbh,rc,pa_per_k,pa_per_bb,positions_played,k_bb_ratio_batter,earned_runs,outs_recorded,inherited_runners,innings_pitched,ERA,pitcher_hits_allowed,whip,k_rate_pitcher,bb_rate_pitcher,baa,k_bb_ratio_pitcher,avg_bf_per_outing,total_runs,batter_avg_exp_ba,pitcher_avg_exp_ba,fielding_att,mean_ba_on_field_att,errors,mean_ba_on_errors,field_pct,batter_fly_balls,batter_ground_balls,batter_line_drives,batter_pop_ups,fly_ball_ratio,ground_ball_ratio,line_drive_ratio,pop_up_ratio,gb_fb_ratio_batter,pitcher_fly_balls,pitcher_ground_balls,pitcher_line_drives,pitcher_pop_ups,gb_fb_ratio_pitcher,primary_position
3619,3619,ab22430ffdd4b0e3c20d34f7a33d386fb734986a,52741deb5ca2b1447a1c4262fc2a5744451d610b,1990,9,14,USA,225,75,R,R,4/15/2016,9/14/1990,2022,6,0,92,0,92,0,0,0,0,0,0,0,0,0,17,0,0,0,34,0,8,0,3,0,2,0,15,0,2,0,5,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,13,0,32,0,4,0,0,,0,,,,,,,0.0326086956521739,,0,,,,1,,14.0,56.0,273.0,18.666666666666668,6.75,23,0.5535714285714286,0.1847826086956521,0.0869565217391304,0.25,2.125,3.5543478260869565,,,0.3363384615384616,3.0,0.2506666666666666,,,,,,,,inf,inf,inf,inf,,13.0,33.0,15.0,4.0,2.5384615384615383,p
3620,3620,efd5a01af983f4e52d05d1ca7fa0181f44ec201d,9b196e6abcb22589bcd1370e39e0b407a99edde3,1987,10,28,USA,170,72,R,R,4/8/2017,10/28/1987,2022,5,0,79,0,79,0,0,0,0,0,0,0,0,0,11,0,0,0,34,0,4,0,3,0,1,0,14,0,1,0,4,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,21,0,26,0,0,0,0,,0,,,,,,,0.0632911392405063,,0,,,,1,,16.0,50.0,175.0,16.666666666666668,8.639999999999999,23,0.54,0.1392405063291139,0.050632911392405,0.2911392405063291,2.75,8.455696202531646,,,0.3357741935483871,3.0,0.2953333333333333,,,,,,,,inf,inf,inf,inf,,18.0,25.0,17.0,2.0,1.3888888888888888,p
3621,3621,33d6d01286ab9b0c598290b753236b9454c28cd4,00985289c3acb614da120316b7bc2094e989c994,1994,11,25,Panama,213,75,R,R,4/29/2021,11/25/1994,2022,1,0,193,0,193,0,0,0,0,0,0,0,0,0,48,0,0,0,67,0,22,0,3,0,2,0,31,0,1,0,9,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,25,0,62,0,5,0,0,,0,,,,,,,0.0155440414507772,,0,,,,1,,30.0,121.0,612.0,40.333333333333336,6.694214876033057,44,0.5454545454545454,0.2487046632124352,0.1139896373056994,0.2279792746113989,2.1818181818181817,3.481865284974093,,,0.31245,11.0,0.1943636363636363,,,,,,,,inf,inf,inf,inf,,25.0,64.0,27.0,4.0,2.56,p
3622,3622,124c7b9eab5664bc7f3c7b73077e2c8a80638833,a0b10f05423ba585307c93107be12ba535ce2bd0,1984,11,2,USA,195,74,L,L,8/14/2012,11/2/1984,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,3623,da03c8d5b173ef19c75823bff243f0eeb83745a3,1a2e5e1b956336c441ce2cca21fb14b63ea0d865,1987,11,12,USA,165,70,R,R,4/11/2010,11/12/1987,2022,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,3624,ad47930a680553ceaf66aa09cd1f54eb49131534,a9857b1f42fb2500cc0344ba7b4ce785a4b6827e,1996,6,3,CAN,195,75,R,R,7/30/2022,6/3/1996,2022,0,169,0,0,0,0,170,916,458,0,0,0,0,53,0,0,0,57,0,12,0,3,0,0,0,27,0,1,0,10,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,29,0,39,0,9,0,41,157,0.2611464968152866,63,0.4012738853503185,0.3176470588235294,0.7189209441738479,0.2418300653594771,0.3375796178343949,0.0764331210191082,,0.1401273885350318,14,21.26751592356688,2.962264150943396,13.083333333333334,3,4.416666666666667,0.0,,0.0,0.0,0.0,0,,,,,,,12.0,0.3268349514563107,,92.0,0.1972333333333333,,,,21.0,42.0,28.0,12.0,,,,,2.0,,,,,,2b
3625,3625,1a284227f3ec20e43d3f2cb0d535b4260b8d666e,0650a093397676c976d007fb500abe23f256ee72,1984,8,7,USA,195,74,L,L,9/3/2008,8/7/1984,2022,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,3626,064ce4262b457f4b6448a6ff9dafd8882ebfeebf,9e0546067bdffd232adb5372e65c6f6aa4630673,1993,12,19,D.R.,195,72,R,R,7/6/2016,12/19/1993,2022,6,0,198,0,198,0,0,0,0,0,0,0,0,0,54,0,0,0,77,0,21,0,4,0,2,0,18,0,3,0,10,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,43,0,35,0,21,0,0,,0,,,,,,,0.0252525252525252,,0,,,,1,,23.0,138.0,630.0,46.0,4.5,33,0.391304347826087,0.2727272727272727,0.106060606060606,0.1666666666666666,2.571428571428572,3.378787878787879,,,0.2723,1.0,0.194,,,,,,,,inf,inf,inf,inf,,35.0,39.0,19.0,27.0,1.1142857142857143,p
3627,3627,3d1d494d2bdba301789e2be24750c1e38d3706b9,8cfc5c83e2a455afee222f6710bcbd2e6cafd469,1993,8,23,USA,185,70,L,R,3/30/2018,8/23/1993,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,3628,2f1d4ce7cc99807afd0887a8c9726ae646c6ed1a,e1f3cc7a59e1dc068860aece5d87dc8f3dcb714f,1994,8,1,USA,214,75,L,L,10/1/2021,8/1/1994,2022,1,0,200,0,200,0,0,0,0,0,0,0,0,0,59,0,0,0,85,0,9,0,3,0,2,0,29,0,0,0,6,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,41,0,49,0,12,0,0,,0,,,,,,,0.025,,0,,,,1,,24.0,148.0,488.0,49.333333333333336,4.378378378378378,40,0.3310810810810811,0.295,0.045,0.2,6.555555555555555,3.13,,,0.2991818181818181,6.0,0.1643333333333333,,,,,,,,inf,inf,inf,inf,,32.0,51.0,30.0,19.0,1.59375,p
3629,3629,9721a0cfb789f8661ac55340cfcaab5c14896f16,af1be823f473dc551ee953ea27278b83172779ea,1997,6,18,USA,210,73,L,L,6/1/2022,6/18/1997,2022,0,0,43,0,43,0,0,0,0,0,0,0,0,0,7,0,0,0,18,0,7,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,12,0,2,0,0,,0,,,,,,,0.0232558139534883,,0,,,,1,,4.0,26.0,104.0,8.666666666666666,4.153846153846154,9,0.6153846153846154,0.1627906976744186,0.1627906976744186,0.2093023255813953,1.0,7.023255813953488,,,0.3429285714285714,1.0,0.546,,,,,,,,inf,inf,inf,inf,,7.0,12.0,7.0,2.0,1.7142857142857142,p
3630,3630,498c36f21c2027fb1b011e37d66c4e9715c1a813,b4d189908f9a68dc668e58d60a0fed1c5e9ccd87,1998,6,26,USA,220,71,L,L,5/17/2021,6/26/1998,2022,1,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0.5,4,2.0,0.5,2.5,0.0,0.0,0.0,,1.5,1,2.0,inf,inf,1,,0.0,,0.0,0.0,0.0,0,,,,,,,3.0,0.4545,,3.0,0.6293333333333333,,,,1.0,1.0,0.0,0.0,,,,,1.0,,,,,,cf
3631,3631,bd2c50c1151f341a8a47a2095a4f7a2feef7904f,46edc67bc1c74709e1548cc0e0509061feae18e9,1998,7,25,USA,210,74,R,R,7/1/2022,7/25/1998,2022,0,26,0,0,0,268,0,0,0,0,0,0,0,8,0,0,0,11,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,9,0,2,0,4,25,0.16,6,0.24,0.1923076923076923,0.4323076923076923,0.16,0.32,0.04,,0.0799999999999999,2,1.2,3.125,25.0,1,8.0,0.0,,0.0,0.0,0.0,0,,,,,,,4.0,0.1556249999999999,,73.0,0.0105,,,,3.0,8.0,2.0,3.0,,,,,2.6666666666666665,,,,,,c
3632,3632,67690b4ed7149352d179418cebb1f8528a77e027,8d316bd5e3a8a75f3c61622eb713ab842e5c88c2,1992,12,13,USA,190,76,L,L,8/23/2020,12/13/1992,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,3633,fdc8ed4157388a37b3cd5128343e4b5e22b41282,f97bcb59980d717dee08e4bbdb7f166cc30ac51a,1991,3,13,USA,210,72,R,R,4/28/2017,3/13/1991,2022,5,0,281,0,281,0,0,0,0,0,0,0,0,0,73,0,0,0,103,0,23,0,8,0,2,0,33,0,7,0,7,0,5,0,0,0,10,0,0,0,4,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,39,0,87,0,13,0,0,,0,,,,,,,0.0355871886120996,,0,,,,1,,29.0,191.0,635.0,63.66666666666666,4.099476439790576,52,0.3926701570680628,0.2597864768683274,0.0818505338078291,0.1850533807829181,3.1739130434782608,6.213523131672598,,,0.3221242937853107,9.0,0.1533333333333333,,,,,,,,inf,inf,inf,inf,,38.0,86.0,41.0,12.0,2.263157894736842,p
3634,3634,db1e1ade2a9bbb88fbfbbf278e96a5f1a9a44473,fbb2fda3e34e992fb8317060e3f061faf5c3f258,1988,7,13,USA,220,76,R,R,5/30/2011,7/13/1988,2022,11,542,0,1,0,0,1089,1306,1586,0,0,0,0,71,0,0,0,242,0,67,0,11,0,2,0,92,0,4,0,18,0,12,0,1,0,12,0,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,68,0,218,0,11,0,122,472,0.2584745762711864,176,0.3728813559322034,0.3554327808471454,0.7283141367793489,0.2391304347826087,0.1504237288135593,0.1419491525423729,,0.1144067796610169,30,70.47457627118644,6.647887323943662,7.044776119402985,3,1.0597014925373134,0.0,,0.0,0.0,0.0,0,,,,,,,53.0,0.322570351758794,,299.0,0.1983367346938775,1.0,0.111,0.9966555183946488,57.0,226.0,99.0,16.0,,,,,3.9649122807017534,,,,,,3b
3635,3635,cd0370e39a2d404fda5ca001cec4e2b7707ebbb0,9aae997ed915b4bc4d0b88f196b6976d2f297c01,1993,11,28,USA,220,77,R,R,4/8/2022,11/28/1993,2022,0,0,73,0,73,0,0,0,0,0,0,0,0,0,13,0,0,0,30,0,6,0,0,0,1,0,11,0,0,0,3,0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,22,0,22,0,2,0,0,,0,,,,,,,0.0547945205479452,,0,,,,1,,16.0,45.0,254.0,15.0,9.6,18,0.5333333333333333,0.1780821917808219,0.0821917808219178,0.2465753424657534,2.1666666666666665,5.712328767123288,,,0.2858518518518518,1.0,0.263,,,,,,,,inf,inf,inf,inf,,19.0,22.0,9.0,4.0,1.1578947368421053,p
3636,3636,77d0e73d6b26e955853def26bb75adc2e35d762a,82b515e84933ee193591931bcd7727d27ea9c5fa,1986,9,22,Venezuela,222,75,R,R,5/28/2017,9/22/1986,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,3637,68d6e891736066dd5e4a3c97b43a9060b7c9a7ed,be592bdac099a0115db2c475e21cda402c4cae47,1991,10,26,USA,215,70,R,R,4/6/2014,10/26/1991,2022,8,0,220,0,220,0,0,0,0,0,0,0,0,0,52,0,0,0,81,0,19,0,2,0,1,0,32,0,0,0,16,0,3,0,1,0,6,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,39,0,59,0,10,0,0,,0,,,,,,,0.0272727272727272,,0,,,,1,,22.0,140.0,506.0,46.66666666666666,4.242857142857143,55,0.5285714285714286,0.2363636363636363,0.0863636363636363,0.25,2.736842105263158,2.659090909090909,,,0.3204206896551724,7.0,0.1951428571428571,,,,,,,,inf,inf,inf,inf,,35.0,60.0,38.0,12.0,1.7142857142857142,p
3638,3638,ce84270fb6bb736bce0484bce9504e9b9cc5cae6,4b99441c817e8ff96235f9a33bf6c32cfcbc7dc0,1989,3,13,Venezuela,235,70,B,R,5/14/2012,3/13/1989,2022,10,86,6,0,6,966,0,0,0,0,0,0,0,27,0,0,0,30,6,13,0,0,0,0,0,9,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,3,14,1,6,2,12,71,0.1690140845070422,15,0.2112676056338028,0.2976190476190476,0.5088866532528504,0.1690140845070422,0.380281690140845,0.1830985915492957,0.0,0.0422535211267605,3,5.28169014084507,2.6296296296296298,5.461538461538462,2,2.076923076923077,0.0,6.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,,3.5,4.0,0.3039565217391304,0.0628333333333333,233.0,0.0775714285714285,,,,8.0,15.0,16.0,7.0,0.028169014084507,0.0140845070422535,0.0140845070422535,0.028169014084507,1.875,2.0,1.0,1.0,2.0,0.5,c
3639,3639,b03810a4610dcf65acad97a601676e2181e8ba6c,04f3dab881c39b9c09d02faf21a25c6c38e9511b,1984,1,7,USA,249,76,L,L,6/10/2006,1/7/1984,2022,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,3640,66adb85a5fec8deec938ceeb9c2b8421614e2ba0,342d61ffa5053dacf93f40ca168ddb3f4d5e3c04,1994,7,17,USA,180,75,L,R,9/5/2022,7/17/1994,2022,0,5,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.6,0.0,,0.0,0,0.0,1.6666666666666667,inf,1,inf,0.0,,0.0,0.0,0.0,0,,,,,,,0.0,0.4685,,1.0,0.057,,,,0.0,1.0,1.0,0.0,,,,,inf,,,,,,3b
3641,3641,061aec6a5629bac2e9003c1b716a09127b313711,d66bd12e4e2a5ea5f34ac3667da04bf73dc29a5d,1999,6,5,USA,200,74,R,R,5/6/2022,6/5/1999,2022,0,41,0,0,0,0,0,0,0,419,0,10,0,5,0,0,0,21,0,1,0,0,0,0,0,6,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,12,0,4,0,12,40,0.3,22,0.55,0.3170731707317073,0.8670731707317074,0.2631578947368421,0.125,0.025,,0.25,6,7.15,8.0,40.0,2,5.0,0.0,,0.0,0.0,0.0,0,,,,,,,5.0,0.3092285714285714,,35.0,0.1994857142857143,1.0,0.054,0.9714285714285714,7.0,13.0,9.0,6.0,,,,,1.8571428571428568,,,,,,ss
3642,3642,bae2094f94250760f7a58d8c0c73612e6c87eb2e,64f48450a912293d75ed63bb25743fe578cdbd81,1995,9,11,D.R.,205,71,B,R,6/22/2019,9/11/1995,2022,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,3643,7767a7e6d007365e1f4604732f638b89aacf4fd6,952e1274dab258a259ef2958fcb776f3b615798d,1993,3,13,D.R.,185,74,R,R,8/31/2020,3/13/1993,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,3644,c23e0af9e155cd83c16c579ed90b6abc2c53f752,8d9ef8357019faa43bec865849b599b5c3a84ba3,1995,12,18,D.R.,175,73,L,L,9/10/2022,12/18/1995,2022,0,5,0,0,0,0,0,0,0,0,8,4,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.6,0.0,,0.0,0,0.0,1.6666666666666667,inf,3,inf,0.0,,0.0,0.0,0.0,0,,,,,,,0.0,0.013,,1.0,0.2,,,,2.0,0.0,0.0,0.0,,,,,0.0,,,,,,lf
3645,3645,d50277d1d42b13622de20f0b0ad645e3581fb382,a77a068085868a458171025d8eb9467d6f6f8416,1999,11,6,USA,200,76,L,L,5/21/2022,11/6/1999,2022,0,0,161,0,161,0,0,0,0,0,0,0,0,0,28,0,0,0,57,0,18,0,4,0,2,0,23,0,1,0,12,0,5,0,2,0,5,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,0,45,0,11,0,0,,0,,,,,,,0.031055900621118,,0,,,,1,,16.0,96.0,416.0,32.0,4.5,42,0.625,0.1739130434782608,0.1118012422360248,0.2608695652173913,1.5555555555555556,9.944099378881988,,,0.329219298245614,2.0,0.207,,,,,,,,inf,inf,inf,inf,,25.0,45.0,31.0,13.0,1.8,p
3646,3646,75c37cc10d0523024b59f8075bbb7e7618098758,ef4be70a8a2ea3c21d8ad360930e7428e9da2592,1983,7,17,USA,195,74,L,L,9/2/2006,7/17/1983,2022,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,3647,0ba1c8581d0fa99abbd75bd6b6cc8cfca3bdd5ec,75433ee4d127c835599f0a959ad42505ce95962f,1987,6,15,USA,240,76,R,R,6/1/2011,6/15/1987,2022,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
